# Wordlist

# DATA
ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	SPANISH	TOKENS	VALUE	BORROWING	NOTE	SOURCE
1642		n - a	1711	NOMINALIZER NA	Pastaza	na		n a	na		Indica una acción posterior. También forma un sustantivo que se refiere a la acción del verbo en abstracto.	landerman1973
1711		n - a	1711	NOMINALIZER NA	SanMartin	na		n a	na			coombs1976
1808		n - a	1711	NOMINALIZER NA	SanPedro	na		n a	na			shimelman2017
1915		n - a	1711	NOMINALIZER NA	Santiagueno	na		n a	na		nmlz posterior	juanatey2020
2004		n - a	1711	NOMINALIZER NA	Tarma	na		n a	na			adelaar1977
2210		n a	1711	NOMINALIZER NA	Imbabura	na		n a				cole1985
2260		n a	1711	NOMINALIZER NA	Cuzco	na		n a				cusihuaman1976
#
367		n g a	36	NOMINALIZER NQA	Azuay	nga		n g a	nga		nominalizer nqa?	cordero1955
1253		n q a	1706	NOMINALIZER NQA	HuarazHuailas	nqa		n q a	nqa			parker1976
1327		n g a	36	NOMINALIZER NQA	Inga	nga		n g a	nga		nominalizer nqa?	tandioy1978
1574		n q a	1706	NOMINALIZER NQA	Pacaraos	nqa		n q a	nqa		no concluido	adelaar1987
2003		n q a	1706	NOMINALIZER NQA	Tarma	nqa		n q a	nqa			adelaar1977
#
86		k a -	1758	PASSIVE ACCIDENTAL	Apuri	ka		k a	ka			shimelman2017
475		k a -	1758	PASSIVE ACCIDENTAL	Cacra-Hongos	ka		k a	ka			shimelman2017
846		k a -	1758	PASSIVE ACCIDENTAL	Ferrenafe	ka		k a	ka			taylor1982
962		k aː -	1758	PASSIVE ACCIDENTAL	Huallaga	kaː		k aː	kaː, raː			weber1996
1167		k a -	1758	PASSIVE ACCIDENTAL	Huangascar	ka		k a	ka			shimelman2017
1255		k aː -	1758	PASSIVE ACCIDENTAL	HuarazHuailas	kaa		k aː	kaa			parker1976
1485		k a -	1758	PASSIVE ACCIDENTAL	Lincha-Tana	ka		k a	ka			shimelman2017
1577		k aː	1758	PASSIVE ACCIDENTAL	Pacaraos	kaa		k aː	kaa			adelaar1987
1811		k a -	1758	PASSIVE ACCIDENTAL	SanPedro	ka		k a	ka			shimelman2017
2006		k a -	1758	PASSIVE ACCIDENTAL	Tarma	ka		k a	ka			adelaar1977
2105		k a	1758	PASSIVE ACCIDENTAL	Cajamarca	ka		k a				quesada2006
#
87		ɾ q a	1770	PAST TENSE	Apuri	rqa		ɾ q a	rqa			shimelman2017
195		r q a	1770	PAST TENSE	Apurimac	rqa		r q a	rqa			camacho2006
292		ɾ χ a	1770	PAST TENSE	Ayacucho	rqa		ɾ χ a	rqa			parker1969
368		ɾ q a	1770	PAST TENSE	Azuay	rqa		ɾ q a	rqa			cordero1955
476		l q a	1770	PAST TENSE	Cacra-Hongos	lqa		l q a	lqa			shimelman2017
554		ɾ χ a	1770	PAST TENSE	Cajamarca	rqa		ɾ χ a	rqa, ra			quesada2006
555		ɾ - a	1770	PAST TENSE	Cajamarca	ra		ɾ a	rqa, ra			quesada2006
614		r k a	1770	PAST TENSE	Chachapoyas	rka		r k a	rka			taylor1979
675		r k a	1770	PAST TENSE	Chimborazo	rka		r k a	rka			beukema1975
847		ɾ - a	1770	PAST TENSE	Ferrenafe	ra		ɾ a	ra		pasado pretérito	taylor1982
964		ʐ a	1770	PAST TENSE	Huallaga	ra		ʐ a	ra			weber1996
1058		l q a	1770	PAST TENSE	Huanca	lqa		l q a	lqa			cerron1976
1168		ɾ q a	1770	PAST TENSE	Huangascar	rqa		ɾ q a	rqa			shimelman2017
1256		ɾ q a	1770	PAST TENSE	HuarazHuailas	rqa		ɾ q a	rqa			parker1976
1257		ɾ q u	1770	PAST TENSE	HuarazHuailas	rqu		ɾ q u	rqu			parker1976
1328		r q a	1770	PAST TENSE	Inga	rqa		r q a	rqa			tandioy1978
1390		ɾ q u	1770	PAST TENSE	Laraos	rqu		ɾ q u	rqu			taylor1990
1486		ɾ q a	1770	PAST TENSE	Lincha-Tana	rqa		ɾ q a	rqa			shimelman2017
1578		ɾ q a	1770	PAST TENSE	Pacaraos	rqa		ɾ q a	rqa			adelaar1987
1579		ɾ q u	1770	PAST TENSE	Pacaraos	rqu		ɾ q u	rqu			adelaar1987
1643		ɾ k a	1770	PAST TENSE	Pastaza	rka		ɾ k a	rka			landerman1973
1712		r k a	1770	PAST TENSE	SanMartin	rka		r k a	rka			coombs1976
1812		ɾ q a	1770	PAST TENSE	SanPedro	rqa		ɾ q a	rqa			shimelman2017
1918		ɾ - a	1770	PAST TENSE	Santiagueno	ra		ɾ a	ra		only for first hand evidence	juanatey2020
2007		ɾ - a	1770	PAST TENSE	Tarma	ra		ɾ a	ra			adelaar1977
2009		ɾ u	1770	PAST TENSE	Tarma	ru		ɾ u	ru			adelaar1977
2211		r k a	1770	PAST TENSE	Imbabura	rka		r k a				cole1985
2254		r q a	1770	PAST TENSE	Cuzco	rqa		r q a			alternating with ra	cusihuaman1976
#
88		ʃ - a	1800	PERFECT	Apuri	sha		ʃ a	sha,sa			shimelman2017
89		s - a	1800	PERFECT	Apuri	sa		s a	sha,sa			shimelman2017
197		s q a	1800	PERFECT	Apurimac	sqa		s q a	sqa			camacho2006
294		s χ a	1800	PERFECT	Ayacucho	sqa		s χ a	sqa			parker1969
369		s q a	1800	PERFECT	Azuay	sca		s q a	sca			cordero1955
477		ʃ - a	1800	PERFECT	Cacra-Hongos	sha		ʃ a	sha,sa			shimelman2017
478		s - a	1800	PERFECT	Cacra-Hongos	sa		s a	sha,sa			shimelman2017
556		s χ a	1800	PERFECT	Cajamarca	sqa		s χ a	sqa, a			quesada2006
557		a	1800	PERFECT	Cajamarca	a		a	sqa, a			quesada2006
615		ʃ k a	1800	PERFECT	Chachapoyas	ška		ʃ k a	ška			taylor1979
676		ʃ k a	1800	PERFECT	Chimborazo	ška		ʃ k a	ška			beukema1975
848		ç a	1800	PERFECT	Ferrenafe	sha		ç a	sha			taylor1982
1169		ʃ - a	1800	PERFECT	Huangascar	sha		ʃ a	sha,sa			shimelman2017
1170		s - a	1800	PERFECT	Huangascar	sa		s a	sha,sa			shimelman2017
1258		ʃ - -	1800	PERFECT	HuarazHuailas	sh		ʃ	sh, shqa			parker1976
1259		ʃ q a	1800	PERFECT	HuarazHuailas	shqa		ʃ q a	sh, shqa			parker1976
1329		s k a	1800	PERFECT	Inga	sca		s k a	sca			tandioy1978
1487		ʃ - a	1800	PERFECT	Lincha-Tana	sha		ʃ a	sha,sa			shimelman2017
1488		s - a	1800	PERFECT	Lincha-Tana	sa		s a	sha,sa			shimelman2017
1580		ç q a	1800	PERFECT	Pacaraos	shqa		ç q a	shqa, sh		PERFECTO? Reducido cuando hay verbo auxiliar	adelaar1987
1644		ʃ k a	1800	PERFECT	Pastaza	shka		ʃ k a	shka			landerman1973
1713		ʃ k a	1800	PERFECT	SanMartin	shka		ʃ k a	shka			coombs1976
1813		ʃ - a	1800	PERFECT	SanPedro	sha		ʃ a	sha,sa			shimelman2017
1814		s - a	1800	PERFECT	SanPedro	sa		s a	sha,sa			shimelman2017
2062		s q a	1800	PERFECT	Laraos	sqa		s q a				taylor1990
2136		s q a	1800	PERFECT	Santiagueno	sqa		s q a			nearly obsolescent	juanatey2020
2212		ʃ k a	1800	PERFECT	Imbabura	shka		ʃ k a				cole1985
2288		ʃ k a	1800	PERFECT	Huallaga	shka		ʃ k a	shka			weber1996
#
90		ʃ - a	1800	PERFECTIVIZER	Apuri	sha		ʃ a	sha,sa		nmlz	shimelman2017
91		s - a	1800	PERFECTIVIZER	Apuri	sa		s a	sha,sa		nmlz	shimelman2017
198		s q a	1800	PERFECTIVIZER	Apurimac	sqa		s q a	sqa			camacho2006
295		s χ a	1800	PERFECTIVIZER	Ayacucho	sqa		s χ a	sqa			parker1969
370		s q a	1800	PERFECTIVIZER	Azuay	sca		s q a	sca			cordero1955
479		ʃ - a	1800	PERFECTIVIZER	Cacra-Hongos	sha		ʃ a	sha,sa		nmlz	shimelman2017
480		s - a	1800	PERFECTIVIZER	Cacra-Hongos	sa		s a	sha,sa		nmlz	shimelman2017
558		s χ a	1800	PERFECTIVIZER	Cajamarca	sqa		s χ a	sqa			quesada2006
616		ʃ k a	1800	PERFECTIVIZER	Chachapoyas	ška		ʃ k a	ška			taylor1979
677		ʃ k a	1800	PERFECTIVIZER	Chimborazo	ška		ʃ k a	ška			beukema1975
763		s q a	1800	PERFECTIVIZER	Cuzco	sqa		s q a	sqa			cusihuaman1976
965		ʃ - a	1800	PERFECTIVIZER	Huallaga	ša		ʃ a	ša		NMLZ	weber1996
1059		ʃ - a	1800	PERFECTIVIZER	Huanca	sha		ʃ a	sha			cerron1976
1171		ʃ - a	1800	PERFECTIVIZER	Huangascar	sha		ʃ a	sha,sa		nmlz	shimelman2017
1172		s - a	1800	PERFECTIVIZER	Huangascar	sa		s a	sha,sa		nmlz	shimelman2017
1260		ʃ q a	1800	PERFECTIVIZER	HuarazHuailas	shqa		ʃ q a	shqa			parker1976
1330		s k a	1800	PERFECTIVIZER	Inga	sca		s k a	sca			tandioy1978
1489		ʃ - a	1800	PERFECTIVIZER	Lincha-Tana	sha		ʃ a	sha,sa		nmlz	shimelman2017
1490		s - a	1800	PERFECTIVIZER	Lincha-Tana	sa		s a	sha,sa		nmlz	shimelman2017
1645		ʃ k a	1800	PERFECTIVIZER	Pastaza	shka		ʃ k a	shka		Se usa cuando la acción del verbo nominalizado es simultánea o anterior a la del verbo principal.	landerman1973
1714		ʃ k a	1800	PERFECTIVIZER	SanMartin	shka		ʃ k a	shka			coombs1976
1815		ʃ - a	1800	PERFECTIVIZER	SanPedro	sha		ʃ a	sha,sa		nmlz	shimelman2017
1816		s - a	1800	PERFECTIVIZER	SanPedro	sa		s a	sha,sa		nmlz	shimelman2017
1919		s q a	1800	PERFECTIVIZER	Santiagueno	sqa		s q a	sqa		nmlz anterior	juanatey2020
2010		ʃ - a	1800	PERFECTIVIZER	Tarma	sha		ʃ a	sha			adelaar1977
2053		s a	1800	PERFECTIVIZER	Ferrenafe	sa		s a				taylor1982
2063		s q a	1800	PERFECTIVIZER	Laraos	sqa		s q a				taylor1990
2213		ʃ k a	1800	PERFECTIVIZER	Imbabura	shka		ʃ k a				cole1985
#
92		k u n a	1855	PLURAL	Apuri	kuna		k u n a	kuna			shimelman2017
200		k u n a	1855	PLURAL	Apurimac	kuna		k u n a	kuna			camacho2006
296		k u n a	1855	PLURAL	Ayacucho	kuna		k u n a	kuna			parker1969
371		k u n a	1855	PLURAL	Azuay	cuna		k u n a	cuna			cordero1955
481		k u n a	1855	PLURAL	Cacra-Hongos	kuna		k u n a	kuna			shimelman2017
559		k u n a	1855	PLURAL	Cajamarca	kuna		k u n a	kuna			quesada2006
617		k u n a	1855	PLURAL	Chachapoyas	kuna		k u n a	kuna			taylor1979
678		k u n a	1855	PLURAL	Chimborazo	kuna		k u n a	kuna			beukema1975
849		k u n a	1855	PLURAL	Ferrenafe	kuna		k u n a	kuna			taylor1982
966		k u n a	1855	PLURAL	Huallaga	kuna		k u n a	kuna			weber1996
1060		k u n a	1855	PLURAL	Huanca	kuna		k u n a	kuna			cerron1976
1173		k u n a	1855	PLURAL	Huangascar	kuna		k u n a	kuna			shimelman2017
1261		k u n a	1855	PLURAL	HuarazHuailas	kuna		k u n a	kuna			parker1976
1331		k u n a	1855	PLURAL	Inga	cuna		k u n a	cuna			tandioy1978
1391		k u n a	1855	PLURAL	Laraos	kuna		k u n a	kuna			taylor1990
1491		k u n a	1855	PLURAL	Lincha-Tana	kuna		k u n a	kuna			shimelman2017
1582		k u n a	1855	PLURAL	Pacaraos	kuna		k u n a	kuna			adelaar1987
1647		k u n a	1855	PLURAL	Pastaza	kuna		k u n a	kuna,guna			landerman1973
1648		g u n a	1855	PLURAL	Pastaza	guna		g u n a	kuna,guna			landerman1973
1715		k u n a	1855	PLURAL	SanMartin	kuna		k u n a	kuna			coombs1976
1817		k u n a	1855	PLURAL	SanPedro	kuna		k u n a	kuna			shimelman2017
1921		k u n a	1855	PLURAL	Santiagueno	kuna		k u n a	s,kuna			juanatey2020
2011		k u n a	1855	PLURAL	Tarma	kuna		k u n a	kuna			adelaar1977
2214		k u n a	1855	PLURAL	Imbabura	kuna		k u n a				cole1985
2256		k u n a	1855	PLURAL	Cuzco	kuna		k u n a				cusihuaman1976
#
93		- - j o q	1887	POSSESSIVE	Apuri	yuq		j o q	yuq			shimelman2017
201		- - j o q	1887	POSSESSIVE	Apurimac	yoq		j o q	yoq			camacho2006
297		- - j u χ	1887	POSSESSIVE	Ayacucho	yuq		j u χ	yuq			parker1969
374		- - j u g	1887	POSSESSIVE	Azuay	yug		j u g	yug			cordero1955
482		- - j o q	1887	POSSESSIVE	Cacra-Hongos	yuq		j o q	yuq			shimelman2017
560		- - j u χ	1887	POSSESSIVE	Cajamarca	yuq		j u χ	yuq			quesada2006
618		- - j u k	1887	POSSESSIVE	Chachapoyas	yuk		j u k	yuk			taylor1979
765		- - j o q	1887	POSSESSIVE	Cuzco	yoq		j o q	yoq			cusihuaman1976
850		i x u n	1887	POSSESSIVE	Ferrenafe	yxun		i x u n	yxun		posesivo inpersonal. *-yuq, poseedor de o el qu eposee	taylor1982
967		- - j o q	1887	POSSESSIVE	Huallaga	yoq		j o q	yoq,niyoq			weber1996
1061		- - j u q	1887	POSSESSIVE	Huanca	yuq		j u q	yuq			cerron1976
1174		- - j o q	1887	POSSESSIVE	Huangascar	yuq		j o q	yuq			shimelman2017
1262		- - j o q	1887	POSSESSIVE	HuarazHuailas	yoq		j o q	yoq			parker1976
1334		- - j u g	1887	POSSESSIVE	Inga	yug		j u g	yug			tandioy1978
1492		- - j o q	1887	POSSESSIVE	Lincha-Tana	yuq		j o q	yuq			shimelman2017
1583		- j - u q	1887	POSSESSIVE	Pacaraos	yuq		j u q	yuq, naq			adelaar1987
1716		- - j u k	1887	POSSESSIVE	SanMartin	yuk		j u k	yuk		el que tiene...	coombs1976
1818		- - j o q	1887	POSSESSIVE	SanPedro	yuq		j o q	yuq			shimelman2017
1922		- - j o χ	1887	POSSESSIVE	Santiagueno	yoq		j o χ	yoq		Variation according to word ending	juanatey2020
2012		- - j u q	1887	POSSESSIVE	Tarma	yuq		j u q	yuq			adelaar1977
2068		j u q	1887	POSSESSIVE	Laraos	yuq		j u q				taylor1990
2215		j u q	1887	POSSESSIVE	Imbabura	yuj		j u q				cole1985
2308		j u k	1887	POSSESSIVE	Chimborazo	yuk		j u k	pak, yuk			beukema1975
#
969		i n a q	1913	PRIVATIVE	Huallaga	ynaq		i n a q	ynaq			weber1996
1062		n a q	1913	PRIVATIVE	Huanca	nnaq		n a q	nnaq			cerron1976
1263		n a q	1913	PRIVATIVE	HuarazHuailas	nnaq		n a q	nnaq			parker1976
1392		n a q	1913	PRIVATIVE	Laraos	nnaq		n a q	nnaq			taylor1990
1584		n a - - q	1913	PRIVATIVE	Pacaraos	naq		n a q	yuq, naq			adelaar1987
2216		i ʎ a q	49	PRIVATIVE	Imbabura	illaj		i ʎ a q				cole1985
#
45		- - j - - a	16	PROGRESSIVE	Apuri	ya		j a	ya			shimelman2017
173		tʃ - k - - a	1062	PROGRESSIVE	Apurimac	chka		tʃ k a	chka			camacho2006
174		i k a + tʃ a	16	PROGRESSIVE	Apurimac	ykacha		i k a + tʃ a	ykacha			camacho2006
268		tʃ - k - - a	1062	PROGRESSIVE	Ayacucho	čka		tʃ k a	čka			parker1969
346		- - k - - u	17	PROGRESSIVE	Azuay	cu		k u	cu, nacu		nacu para plural	cordero1955
347		n a k - - u	17	PROGRESSIVE	Azuay	nacu		n a k u	cu, nacu		nacu para plural	cordero1955
431		- - j - - a	16	PROGRESSIVE	Cacra-Hongos	ya		j a	ya			shimelman2017
532		- i j - - a	16	PROGRESSIVE	Cajamarca	iya		i j a	iya			quesada2006
594		- i k - - a	16	PROGRESSIVE	Chachapoyas	yka		i k a	yka			taylor1979
657		- - k - - u	17	PROGRESSIVE	Chimborazo	ku		k u	ku			beukema1975
731		- - ʃ - - a	1062	PROGRESSIVE	Cuzco	sha		ʃ a	sha			cusihuaman1976
833		- j - - - a	16	PROGRESSIVE	Ferrenafe	ya		j a	ya			taylor1982
919		i - k - - aː	16	PROGRESSIVE	Huallaga	ykaː		i k aː	ykaː		Glosado como imperfectivo ya que aparece con una variedad más amplia de verbos que la que se esperaría de un progresivo o un continuativo.	weber1996
1027		i k aː	16	PROGRESSIVE	Huanca	ykaa		i k aː	ykaa			cerron1976
1126		- - j - - a	16	PROGRESSIVE	Huangascar	ya		j a	ya			shimelman2017
1236		i - k - - aː	16	PROGRESSIVE	HuarazHuailas	ykaa		i k aː	ykaa			parker1976
1304		- - k - - u	17	PROGRESSIVE	Inga	cu		k u	cu, nacu		nacu para plural	tandioy1978
1305		n a k - - u	17	PROGRESSIVE	Inga	nacu		n a k u	cu, nacu		nacu para plural	tandioy1978
1372		tʃ - k - - a	1062	PROGRESSIVE	Laraos	chka		tʃ k a	chka			taylor1990
1444		- - j - - a	16	PROGRESSIVE	Lincha-Tana	ya		j a	ya			shimelman2017
1555		i k aː	16	PROGRESSIVE	Pacaraos	ykaa		i k aː	ykaa			adelaar1987
1626		- - x - - u	17	PROGRESSIVE	Pastaza	xu		x u	xu			landerman1973
1689		i k a	16	PROGRESSIVE	SanMartin	yka		i k a	yka			coombs1976
1770		- - j - - a	16	PROGRESSIVE	SanPedro	ya		j a	ya			shimelman2017
1890		tʃ - k - - a	1062	PROGRESSIVE	Santiagueno	chka		tʃ k a	chka			juanatey2020
1976		- - j - - a	16	PROGRESSIVE	Tarma	ya		j a	ya			adelaar1977
2192		ʃ k a	1062	PROGRESSIVE	Imbabura	shka		ʃ k a				cole1985
2193		j u	17	PROGRESSIVE	Imbabura	yu		j u				cole1985
#
95		k ai	1927	PROXIMAL DEMONSTRATIVE	Apuri	kay		k ai	kay			shimelman2017
202		k ai	1927	PROXIMAL DEMONSTRATIVE	Apurimac	kay		k ai	kay			camacho2006
484		k ai	1927	PROXIMAL DEMONSTRATIVE	Cacra-Hongos	kay		k ai	kay			shimelman2017
680		k ai	1927	PROXIMAL DEMONSTRATIVE	Chimborazo	kay		k ai	kay			beukema1975
971		k ai	1927	PROXIMAL DEMONSTRATIVE	Huallaga	kay		k ai	kay			weber1996
1176		k ai	1927	PROXIMAL DEMONSTRATIVE	Huangascar	kay		k ai	kay			shimelman2017
1494		k ai	1927	PROXIMAL DEMONSTRATIVE	Lincha-Tana	kay		k ai	kay			shimelman2017
1820		k ai	1927	PROXIMAL DEMONSTRATIVE	SanPedro	kay		k ai	kay			shimelman2017
1924		k a -	1927	PROXIMAL DEMONSTRATIVE	Santiagueno	ka		k a	ka,kay			juanatey2020
1925		k ai	1927	PROXIMAL DEMONSTRATIVE	Santiagueno	kay		k ai	ka,kay			juanatey2020
2042		k ai	1927	PROXIMAL DEMONSTRATIVE	Ayacucho	kay		k ai				parker1969
2044		k ai	1927	PROXIMAL DEMONSTRATIVE	Azuay	kay		k ai				cordero1955
2098		k ai	1927	PROXIMAL DEMONSTRATIVE	Pacaraos	kay		k ai				adelaar1987
2106		k ai	1927	PROXIMAL DEMONSTRATIVE	Cajamarca	kay		k ai				quesada2006
2125		k ai	1927	PROXIMAL DEMONSTRATIVE	Huanca	kay		k ai				cerron1976
2128		k ai	1927	PROXIMAL DEMONSTRATIVE	Tarma	kay		k ai				adelaar1977
2146		k ai	1927	PROXIMAL DEMONSTRATIVE	SanMartin	kay		k ai				coombs1976
2191		k ai	1927	PROXIMAL DEMONSTRATIVE	Imbabura	kay		k ai				cole1985
2273		k ai	1927	PROXIMAL DEMONSTRATIVE	Cuzco	kay		k ai				cusihuaman1976
2297		k ai	1927	PROXIMAL DEMONSTRATIVE	Pastaza	kay		k ai	kay			landerman1973
#
97		ɾ ai k u	1948	REASON	Apuri	rayku		ɾ ai k u	rayku			shimelman2017
203		ɾ ai k u	1948	REASON	Apurimac	rayku		ɾ ai k u	rayku			camacho2006
298		ɾ ai k u	1948	REASON	Ayacucho	rayku		ɾ ai k u	rayku			parker1969
486		ɾ ai k u	1948	REASON	Cacra-Hongos	rayku		ɾ ai k u	rayku			shimelman2017
561		ɾ ai k u	1948	REASON	Cajamarca	rayku		ɾ ai k u	rayku			quesada2006
619		ɾ ai k u	1948	REASON	Chachapoyas	rayku		ɾ ai k u	rayku			taylor1979
767		ɾ ai k u	1948	REASON	Cuzco	rayku		ɾ ai k u	rayku			cusihuaman1976
852		ɾ ai k u	1948	REASON	Ferrenafe	rayku		ɾ ai k u	rayku			taylor1982
972		ʐ ai k u	1948	REASON	Huallaga	rayku		ʐ ai k u	rayku,raygu			weber1996
973		ʐ ai g u	1948	REASON	Huallaga	raygu		ʐ ai g u	rayku,raygu			weber1996
1063		l ai k u	1948	REASON	Huanca	layku		l ai k u	layku			cerron1976
1178		ɾ ai k u	1948	REASON	Huangascar	rayku		ɾ ai k u	rayku			shimelman2017
1264		ɾ ai k u	1948	REASON	HuarazHuailas	raykur		ɾ ai k u	raykur, tsi			parker1976
1393		ɾ ai k u	1948	REASON	Laraos	rayku		ɾ ai k u	rayku			taylor1990
1496		ɾ ai k u	1948	REASON	Lincha-Tana	rayku		ɾ ai k u	rayku			shimelman2017
1585		ɾ ai k u	1948	REASON	Pacaraos	rayku		ɾ ai k u	rayku			adelaar1987
1649		ɾ ai k u	1948	REASON	Pastaza	rayku		ɾ ai k u	rayku			landerman1973
1717		ɾ ai k u	1948	REASON	SanMartin	rayku		ɾ ai k u	rayku			coombs1976
1822		ɾ ai k u	1948	REASON	SanPedro	rayku		ɾ ai k u	rayku			shimelman2017
1927		ɾ ai k u	1948	REASON	Santiagueno	rayku		ɾ ai k u	rayku			juanatey2020
#
98		n a k u	1976	RECIPROCAL	Apuri	naku		n a k u	naku,naka			shimelman2017
99		n a k a	1976	RECIPROCAL	Apuri	naka		n a k a	naku,naka			shimelman2017
205		n a k u	1976	RECIPROCAL	Apurimac	naku		n a k u	naku			camacho2006
299		n a k u	1976	RECIPROCAL	Ayacucho	naku		n a k u	naku			parker1969
487		n a k u	1976	RECIPROCAL	Cacra-Hongos	naku		n a k u	naku,naka			shimelman2017
488		n a k a	1976	RECIPROCAL	Cacra-Hongos	naka		n a k a	naku,naka			shimelman2017
562		n a - -	1976	RECIPROCAL	Cajamarca	na		n a	na			quesada2006
620		n a k u	1976	RECIPROCAL	Chachapoyas	naku		n a k u	naku			taylor1979
682		n a k u	1976	RECIPROCAL	Chimborazo	naku		n a k u	naku			beukema1975
768		n a - -	1976	RECIPROCAL	Cuzco	na		n a	na			cusihuaman1976
853		n a k u	1976	RECIPROCAL	Ferrenafe	naku		n a k u	naku			taylor1982
974		n a k u	1976	RECIPROCAL	Huallaga	naku		n a k u	naku			weber1996
1064		n a - -	1976	RECIPROCAL	Huanca	na		n a	na			cerron1976
1179		n a k u	1976	RECIPROCAL	Huangascar	naku		n a k u	naku,naka			shimelman2017
1180		n a k a	1976	RECIPROCAL	Huangascar	naka		n a k a	naku,naka			shimelman2017
1497		n a k u	1976	RECIPROCAL	Lincha-Tana	naku		n a k u	naku,naka			shimelman2017
1498		n a k a	1976	RECIPROCAL	Lincha-Tana	naka		n a k a	naku,naka			shimelman2017
1651		n a k u	1976	RECIPROCAL	Pastaza	naku		n a k u	naku			landerman1973
1718		n a k u	1976	RECIPROCAL	SanMartin	naku		n a k u	naku			coombs1976
1823		n a k u	1976	RECIPROCAL	SanPedro	naku		n a k u	naku,naka			shimelman2017
1824		n a k a	1976	RECIPROCAL	SanPedro	naka		n a k a	naku,naka			shimelman2017
1928		n a x u	1976	RECIPROCAL	Santiagueno	naku		n a x u	naku			juanatey2020
2013		n a k u	1976	RECIPROCAL	Tarma	naku		n a k u	naku			adelaar1977
2064		n a k u	1976	RECIPROCAL	Laraos	naku		n a k u				taylor1990
2085		n a k u	1976	RECIPROCAL	Pacaraos	naku		n a k u				adelaar1987
2219		r i	33	RECIPROCAL	Imbabura	ri		r i			also reflexive	cole1985
2232		n a	1976	RECIPROCAL	HuarazHuailas	na		n a				parker1976
#
100		p a - -	2008	REPETITIVE	Apuri	pa		p a	pa			shimelman2017
206		p a - -	2008	REPETITIVE	Apurimac	pa		p a	pa, paya			camacho2006
207		p a j a	7	REPETITIVE	Apurimac	paya		p a j a	pa, paya			camacho2006
300		p a - -	2008	REPETITIVE	Ayacucho	pa		p a	pa			parker1969
489		p a - -	2008	REPETITIVE	Cacra-Hongos	pa		p a	pa			shimelman2017
543		ɾ i	1397	REPETITIVE	Cajamarca	ri		ɾ i	ri			quesada2006
739		p a j a -	7	REPETITIVE	Cuzco	paya		p a j a	paya			cusihuaman1976
771		p a - -	2008	REPETITIVE	Cuzco	pa		p a	pa			cusihuaman1976
1078		p aː	2008	REPETITIVE	Huanca	paa		p aː	paa			cerron1976
1181		p a - -	2008	REPETITIVE	Huangascar	pa		p a	pa			shimelman2017
1499		p a - -	2008	REPETITIVE	Lincha-Tana	pa		p a	pa			shimelman2017
1594		p aː	2008	REPETITIVE	Pacaraos	paa		p aː	paa		intensivo… indica perseverancio en la acción referida	adelaar1987
1629		p a j a -	7	REPETITIVE	Pastaza	paya		p a j a	paya			landerman1973
1696		p a j a -	7	REPETITIVE	SanMartin	paya		p a j a	paya			coombs1976
1825		p a - -	2008	REPETITIVE	SanPedro	pa		p a	pa			shimelman2017
1899		- - j a -	7	REPETITIVE	Santiagueno	ya		j a	ya		infrequent, maybe loan from Spanish	juanatey2020
2040		p a j a	7	REPETITIVE	Ayacucho	paya		p a j a				parker1969
2077		p a	2008	REPETITIVE	Laraos	pa		p a				taylor1990
2107		p a	2008	REPETITIVE	Cajamarca	pa		p a				quesada2006
2135		p a	2008	REPETITIVE	Santiagueno	pa		p a				alderetes2001
2199		p a j a	7	REPETITIVE	Imbabura	paya		p a j a				cole1985
2242		p aː	2008	REPETITIVE	HuarazHuailas	paa		p aː				parker1976
#
101		ʃ q a	2021	REPORTATIVE PAST TENSE	Apuri	shqa		ʃ q a	shqa			shimelman2017
208		s q a	2021	REPORTATIVE PAST TENSE	Apurimac	sqa		s q a	sqa			camacho2006
301		s χ a	2021	REPORTATIVE PAST TENSE	Ayacucho	sqa		s χ a	sqa			parker1969
490		ʃ q a	2021	REPORTATIVE PAST TENSE	Cacra-Hongos	shqa		ʃ q a	shqa			shimelman2017
772		s q a	2021	REPORTATIVE PAST TENSE	Cuzco	sqa		s q a	sqa			cusihuaman1976
975		n a q	2022	REPORTATIVE PAST TENSE	Huallaga	naq		n a q	naq		-ñaq/-sqa	weber1996
1066		ɲ a q	2022	REPORTATIVE PAST TENSE	Huanca	ñaq		ɲ a q	ñaq		a veces pierde la consonante	cerron1976
1182		ʃ q a	2021	REPORTATIVE PAST TENSE	Huangascar	shqa		ʃ q a	shqa			shimelman2017
1500		ʃ q a	2021	REPORTATIVE PAST TENSE	Lincha-Tana	shqa		ʃ q a	shqa			shimelman2017
1587		ɲ a q	2022	REPORTATIVE PAST TENSE	Pacaraos	ñaq		ɲ a q	ñaq			adelaar1987
1826		ʃ q a	2021	REPORTATIVE PAST TENSE	SanPedro	shqa		ʃ q a	shqa			shimelman2017
1930		s - a	2021	REPORTATIVE PAST TENSE	Santiagueno	sa		s a	sa,sqa		-sa it's the most frequent, only used in periphrastic construction with auxiliar ka-; -sqa is reserved occasionally for 3SG and is not peiphrastic	juanatey2020
1931		s q a	2021	REPORTATIVE PAST TENSE	Santiagueno	sqa		s q a	sa,sqa		-sa it's the most frequent, only used in periphrastic construction with auxiliar ka-; -sqa is reserved occasionally for 3SG and is not peiphrastic	juanatey2020
